,player_idx,opp_idx,player_id,player_name,tourney_date,minutes_prev_matches_in_tourney,bpFaced_avg_last_10_matches,match_count_last_30_days,ace_avg_last_365_days,win_rate_last_10_matches,rank,rank_points,minutes_sum_last_30_days,bpFaced_avg_last_365_days,opp_player_id,opp_player_name,opp_tourney_date,opp_minutes_prev_matches_in_tourney,opp_bpFaced_avg_last_10_matches,opp_match_count_last_30_days,opp_ace_avg_last_365_days,opp_win_rate_last_10_matches,opp_rank,opp_rank_points,opp_minutes_sum_last_30_days,opp_bpFaced_avg_last_365_days,minutes_prev_matches_in_tourney_diff,rank_diff,bpFaced_avg_last_365_days_diff,points_diff,bpFaced_avg_last_10_matches_ratio_log,match_count_last_30_days_ratio_log,ace_avg_last_365_days_ratio_log,win_rate_last_10_matches_ratio_log,minutes_sum_last_30_days_ratio_log,pred_value,pred_proba
38,316,847,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,204292,Hyojung Yea,2011-09-19,0.0,11.0,0,0.0,0.0,1108.0,7.0,0.0,11.0,72.0,-863.0,0.0,198.0,0.4054651081081644,-0.9808292530117262,-2.0794415416798357,-1.5686159179138452,2.810907586541918,1,0.6967599396455513
39,316,893,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,204339,Yue Fei,2010-09-13,0.0,,0,,,,,0.0,,72.0,,,,,,,,,1,0.650710775853333
40,316,986,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,204433,Syna Kayser,2012-05-21,0.0,,0,,,609.0,45.0,0.0,,72.0,-364.0,,160.0,-1.3437347467010947,-2.7300291078209855,-3.828641396489095,-3.3178157727231046,1.0617077317326586,0,0.3213615600033474
41,316,1017,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,205789,Na Ri Kim,2022-04-16,0.0,5.25,0,,0.5714285714285714,1535.0,4.0,0.0,,72.0,-1290.0,,201.0,0.8754687373538999,-0.5108256237659907,-1.6094379124341003,-1.0986122886681098,3.2809112157876537,1,0.865532933838852
42,316,1175,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,209919,Carina Litfin,2014-05-19,0.0,,0,,,,,0.0,,72.0,,,,,,,,,1,0.650710775853333
43,316,1179,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,210064,Denise Muresan,2014-09-08,0.0,,0,,,421.0,79.0,0.0,,72.0,-176.0,,126.0,-1.8971199848858813,-3.283414346005772,-4.382026634673881,-3.871201010907891,0.5083224935478722,0,0.21143800150640846
44,316,1230,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,210884,Melisa Martinov,2012-04-20,0.0,,0,,,,,0.0,,72.0,,,,,,,,,1,0.650710775853333
45,316,1278,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,211260,Marie Benoit,2024-11-15,0.0,10.0,0,1.6666666666666667,0.2,208.0,346.0,0.0,7.333333333333333,72.0,37.0,3.666666666666667,-141.0,-3.364418130158859,-4.750712491278749,-5.849324779946859,-5.338499156180869,-0.9589756517251055,0,0.0945871914290662
46,316,1311,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,211472,Oleksandra Korashvili,2015-07-27,48.0,5.8,0,,0.4,582.0,38.0,0.0,,24.0,-337.0,,167.0,-1.1786549963416462,-2.5649493574615367,-3.6635616461296463,-3.152736022363656,1.2267874820921072,0,0.2387138967746724
47,316,1315,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,211533,Jelena Ostapenko,2024-09-09,0.0,7.3,2,3.9444444444444446,0.5,12.0,3008.0,158.0,8.092592592592593,72.0,233.0,2.9074074074074066,-2803.0,-5.524456426842045,-6.910750787961936,-8.009363076630045,-7.4985374528640545,-3.1190139484082913,0,0.015963390516941123
